free_text,label_id
đcm . nó đóng thuế_nghìn tỉ thì nó được quyền giết người à con chó @@,1
hoàng xuân tâm tùng lo canh me gd ra sản_phẩm để đạo thời_gian đâu đi bình_luận dạo bạn,2
các bạn nghe câu_chuyện về vali tiền của người tày chưa ? ?,1
"thầy_bói ba cl gì gì vậy thầy , đem con susan ra thế_giới à",2
ai đánh moá bóng già này thì hú tôi đánh tiếp,2
kể từ đó không ai thấy 2 con mãnh_thú nữa,0
bà này nhiều tiền quá đâm_raaaa điên cmnr,1
hoặc là lập_trường lợi_ích lêninist bất_chấp cấu_trúc hệ_thống chiều sâu làm nền_tảng chung . !,0
cảnh_sát giao_thông đang đè dân cướp tiền cho tô lâm đó,2
từ mùng 2 đến giờ chị này có_thể đi tiếp súc khá nhiều người rồi . chết . . bây_giờ ai việt nam về nước phải cách_ly 14ngày thôi,0
ảnh ghép các ông ơi,0
luc trước nghe loi thang nguyen thuan chui người_ta te_tua roi bay gio bi thang nguyen thuan chui_lai cho ba ghet,0
tôi hết_sứcccc quan_ngại về chn này . . dm . . tôi ngày cứ quan_ngại,1
"đừng lôi mẹ người_ta vào , tao địt vào miệng mày vũ long bảo cấm lôi fụ huynh vào nha",2
hoang trungggg mấy ổng được truyền máu đây,1
"cô chân_thật , nhữg điều cô nói ra có_thể hơi tục nhưg cuộc_sống mà không ai lm j cô thì s cô chửi đúg không",0
thấy tự_hào vì bác,0
về nước à nên vào tù ở trước thay_vì gặp người khác xaolol,2
nghĩa_là vào đây thì cần lồn gì phải nói_chuyện lịch_sự hả add ? ? vl,1
nguyễn đại_đao lòng con cuốc cuốc,0
abeeee bucu,1
"trung dông nó không hien nhu việt nam đâu , không_khéo giống như cuba",0
lò của cụ t đã bị đập bỏ .,1
trần đặngggg thái sơn tên phim sẽ phải là địt_mẹ về nhà,1
nguyễn hoàng sâm cười sâm nôn_link,1
bọn đấy ngang với đa_cấp đấy tàn mồm thầy_cúng,2
chú bòn em chặt chứ không ăn nha,0
chị trang_điểm kiểu này nhìn cứ như gái 18 luôn á ta,0
bị tam than_my co giam dinh than kinh ong nay chua ? vcl,1
sai cái đmm phảiiii khoá mõm mày lại,1
thanh thảo rùa loan đỗ khánh huyền trần thu trang team nhận lương sau tết,0
dan ong hay dan ma co rau vay troi,0
nnguyenn tuann biếnn conn_mẹ mày,1
thành học oke chiều xuống,0
golden golden bà công_an ngợi tên thuỷ_tiên bà này là thảo tiên liên_quan gì,0
"con điên , next mẹ màyyyy đi",1
cũng muốn mang_tiếng dân làm việt lắm mà hôk được vl,1
rambo vẫn phải tự ngã xe mới chịu được . sang cả thái lan tấu hài :)),1
trơ i ơi trơ i nga c nhiên chưa ông mươ i nâ y ô ng qua nh ngươ i chê t bă ng tiê ng no i cu a ô ng đo ui trơ i nga c nhiên chưa ông mươ i nâ y qua ng ca o râ t râ t la nhanh trơ i trơ i ta m ba chư i không la i ông ta đo_nhe,2
nhìn mặt không co tí gì gọi là phúc_hậu . . ác_khẩu,1
"nói như là việt nam chẵng có cái nào . nhờ đãng và nhà_nước nên giờ chiếm được 21 điểm . còn cái vụ năm 74 cứ trách người ở miền nam . thế có thằng ở miền bắc nào đó đã nói là trung quốc chiếm giùm , mai_mốt sẽ trả lại .",2
minh hieu nói chuyen vui quá ! 😂 😂,0
nó cố_ý hay vô_tình sống tới giờ vậy,1
"bọn tao quen gọi mày , tao , thằng . . đó là ngôn_từ thân_mật trong đời_sống hàng ngày . học tiếng việt lại đi rồi làm content @@",0
để đây và không nói_gì,0
land aba giải_thích đi thế lày là thế lào,0
"phân_chia vùng miền là ngu . ở đâu cũng có kẻ này người nọ . thử_hỏi phản_ứng về vụ formosa vừa_rồi ở đâu được đoàn_kết , đông_đảo và không e_ngại như giáo_phận vinh ?",2
từ từ 😂,0
"bây h tại trung_ương thành đại la toàn đỉnh cao_trí_tuệ , nơi những con bò tự_hào luôn rống lên rằng việt nam_vô_địch , ra đường người với người thì luôn tỏ ra ta_đây hống_hách về nhà say rượu đánh vợ như dog , có chuyện lên phường thì cúi đầu im thin_thít tìm người_thân_quen để bỏ phong_bì , dưới chân thiên_tử mà như cc 😤 😤",2
"sao lại có lắm thằng tài_giỏi trong việc sáng_tạo ra những thứ hại đời hại người thế nhỉ , chả hiểu học theo đạo_đức của ai !",1
bà này đỉnh thật . nữ_tướng đáng khâm_phục . giá_như mà việt nam ! có sự lãnh_đạo của bà thay cho ntkn thì hay cho đất_nước .,0
nhật_ký yêu nước thế_thì mày bảo bố mỹ mày thử chọc vào thằng tầu đấy xem 2 hòn có còn hòn nàoooo đúng vị_trí không hay nó chạy hết lên cổ_họng rồi,0
mạnh trí hà_đcm,2
nhin mat la biết đai du roi . . chư đai gia noi j . . vang da thi có . . no wa pd oi,1
như này thì saoo,0
thằng quản_trị ngu sao không chửi nữa đi . để mọi người biết mày ngu,2
hồ nguyễn quốc phú thôi thôi chú câm mẹ cái mồm hộ tôi,2
nguyễn thanh,0
con trâu xanh cái mặt như cái lồn họ d,2
ở đấy ngột_ngạt quá thì đưa nó qua vũ hán cho nó thoáng mát 😡 😡,2
hí,0
chào abe nhaa,0
tôi thách bố của tổng_thống pháp dám nói_xấu về tổng_bí_thư tô lâm chứ nói gì mấy tờ báo chính_thống của pháp ? họa chăng chỉ có mấy bài chống cộng mà thôi ! :v,0
nghe thì nhuyệt huyết nhưng củng không thuyết_phục lắm nha_anh,0
mồ tổ cha bọn nó làm_trò_hề với dân . . một bè lủ hành dân để làm moi tiền dân . . :v,1
add ngu rất nồi,2
kỳ này mỗi lãnh_đạo chắc_chắn có máy_bay riêng tha_hồ mà đi ! vcl,1
đây là cách bạn muốn khoe cả 2 cái quần vừa_mới mua 🥴,0
"xe tắng thiết_giáp đáp lồn má mấy thằng ở trên , cmt ngu vl",1
ngồi ăn mì tôm sống xem anh độ rì viu thịt trâu ạ,0
nguyen_tức nhiên . . và tức nhiên . . con zi chùng . . tức nhiên . .,0
chuyện nhà mình không lo mà đi lo chuyện bao đồng,0
má thằng mả mẹ nào design nhìn mới tưởng nó mặc thêm 1 quần chưa kịp kéo khóa . style kiểu này kn là thằng lý quý khánh,2
nguyễn quốc an nhìn như con đười_ươi,2
"chúng_tôi đại đa_số dân đen nước việt , rất cảm_ơn thịnh_tình và sự nhiệt_huyết của quí ngài dành cho môi_trường nơi chúng_tôi sinh_sống . chúng_tôi lấy làm tiếc về sự_việc đã xảyyyy ra , mà không biết làm_sao để thay_đổi , mặc_dù 90tr dân nước việt thông_minh ,",1
anh trong video call đẹp traii,0
xóa_kênh đi ông giáo êi . quân_tử_nhất ngôn chứ .,0
fan tấn trung,0
nnguyễnn phươnng nnam tró,1
bên kia bệnh_viện tâm_thần nghỉ tết à,1
như có bác sèo trong ngày vui đại_thắng .,2
"quan_trọng là cãi tụi nó nên tụi nó cho lên đĩa , chứ làm sai thì ai nào không sai ? với lại biết ai chơi không mà nói ông thanh nào đì , dám nói ông thanh đà_nẵng lắm ah",2
ôi 1 thằng bede vãi,1
à trọc chơi ác lão già .,0
cười_thế này mới đẹp,0
hỏi ngu xíu tiền môi_trường làm_sao cản được uv từ mặt_trời chiếu xuống ? e không biết thật ! e chấp_nhận nge chửi để khôn ra d,0
"ta thì nghĩ thằng này là người của tàu cộng , được cử qua đây để làm dư lợn viên , mục_đích là làm ảnh_hưởng ngôn_luận có lợi cho mẫu quốc . vì xưa_nay t đều biết rằng cộng_sản mạnh nhất ở điểm là tạo ngôn_luận ảnh_hưởng mọi người . từ đó nó sẽ đủ tư_cách đi tạo thế , và nói rằng những thằng có suy_nghĩ khác nó tức_là khác với mọi người vì suy_nghĩ của nó là của mọi người , tức_là đi ngược với dư_luận , tức_là phản_động",1
ma ba vang ngoc noi chuyen de thuong va hay qua,0
đm quản_trị phản lại cái động . là công_an thì có quyền nhé . đéo biết gì lại còn nguy_hiểm . sửu nhi,1
clip của thằng mặt lồn vks long an yêu_cầu giết quách hồ duy hải vì giam_giữ loại này rất cực ảnh_hưởng đến tình_hình an_ninh chính_trị,1
thầy cười bữa kêu không reaction nữa sau vụ hương ly r mà 😂 😂,2
nhân_dân ta tuyệt_đối có vào đảng nên sẽ giao vàng cho đảng giữ hộ từ giờ đến cuối năm thế_nào cũng tin người đem vàng cho đảng giữ hộ khả_năng là một chỉ hay nửa chỉ gì đó,2
. . cô 3 giàu thấy mẹ hà,0
bts . .,0
nhìn mặt cụ chắcccc vào đảng của rằm tháng 7,1
donald trump cũngggg có 1 pháp_sư người tàu làm cho him,1
chiều thì bị chị trang trêu . tối thì bị anh độ khịa . anh đen lắm người mìn ạ 🤣,0
thùy trang m không thấy lọt_tai thì m đừng nghe,0
"ở cái tuổi chênh_vênh gần bước vào đời này , chả biết nên đi theo con đường nào , tìm công_việc như nào vv . chưa hề có suy_nghĩ xác_thực . có_lẽ sống cho gia_đình thôi , đam_mê gác hẳn sang bên 🤦",0
v đúng là thật xàm l abe,1
em thấy lủ chó viêt tân là có thwn thái nhất . tiếc là nó đã lưu vog,2
mười nghèn nà,0
toang_toang thật_sự sóng vỗ,0
"auto chán quản_trị page này kiến_thức thì nông cản cái gì cũng thấy sủa , cái nhìn thì tiêu_cực , nói_chung là dốt còn nát",1
duck anh mày sinh_vật đó,2
"nguyễn hoàng thì bạn nó bị cả việt nam chửi r , nó thấy thế phải ngoan chứ",0
cho tao hỏi tiếc diên là clgv,0
vì cuộc_sống của gia_đình dân hết đường sống mới biểu_tình phản_động đây mà khổ quá miền trung,0
mày con mong không ngu như mày,1
vô_phước lắm mới thấy được cái cfs này @@,1
như này đủ gánh chưa mấyyyy đứa,1
toàn là xạo lôz sủa không lại đi block nhau còn bày_đặt tự_do với chả ngôn_lù ngôn_luận,2
lại một thằng óc chó tôm .,1
đã có nas ! hãy cười lên các bạn . . cười cho thế_giới biết chúng_ta đang hạnh_phúc như thế_nào !,0
lam không nôi cai gi cho dân nho .,0
đậu_xanh rau_má thằng dư_luận viên nào vào đỡ dùm cái chủ_đề này cái v ? giải_thích sao định_hướng xhcn mà lỗ nhiều vậy ?,2
bỏ măy thông_minh điếm đấy đi là con đấy,1
phương thảo nom có như thằng trẻ quê ở trâu không,1
em sẽ đến đơm cái lỗ nhị thầy đêm giáng_sinh 🙃,2
phuong thuy bạn nói đúng con hiếu mất dại,1
à loo,0
"nghề chặt chém , khá phổ_biến , lây_lan khá nhanh cũng có_mặt ở nhiều nơi . khó trị .",0
"không có , cờ có của việt nam não từ năm 1932 , tầu đến năm 1949 mới có",0
ronaldo là cầu_thủ duy_nhất trên thế_giới lọt vào đội_hình người u nhất mọi thời_đại với thành_tích giúp bồ đào nha chưa một lần vượt qua vòng_đấu loạt trực_tiếp quá xuất_sắc,1
gdd t với t làm được gì cho xã_hội thig lquan đéo gì tới m với cái ch đang nói ? thành_phần như m tốt nhất nhập_tịch trung quốc đi . xấu mặt việt nam lắm,1
"lạc_hậu , nghèo_đói , trộm cươp . . thời_đại rực cmn rỡ",1
"thế_thì bên asia entertainment thuê về được hơn chứ thuy nga mà thuê ông này thì có mà bị kick khỏi vn , ông dần vẫn mang tính phản_động mà .",2
thầy_giáo ba ngu như ba_rọi béo,2
sao lại có những người khốn_khổ tại thiên_đường này chứ . !!!,1
"thầy_bói ba cl gì gì vậy thầy , đem con susan ra thế_giới à",2
nghĩa_là vào đây thì cần lồn gì phải nói_chuyện lịch_sự add hả ? ?,1
mặc_dù cô này nói_chuyện rất thẳng thắng nhưng mà đúng và thật_thà thương cô này quá 😢 😍,0
cần đek m xàm bố m bưng bp về khỏi xin phép,1
xao lonn qua,1
thien duong cộng_sản ngo that . biet trung quốc mun hai việt nam ma van tiep tay cho trung_quốc,2
nhị thắng éo gì căng thế bạn 🤣,0
dm . . thằng assmin mặt l . . hiếp zdam thị_giác . .,2
"lời khuyên chân_thành gặp mấy con đàn_bà chạy xe trên đường thì né tụi nó càng xa càng tốt , lũ dở_hơi đó chỉ giỏi làm khổ người khác thôi ! !",2
óc chó ti thờ ry óc chó ty thờ ry,0
"ra dẻ ta , đây",1
nói í thức nhưưưư đầu buooi thì lại tự_ái .,1
tổ cha nhà mấy thằng quản_lý với bảo_kê ngu như con lợn ! đã biết thể_trạng của các em ý đều là nước_nôi rất ít mà_lại không chịu cảnh_giác vấn_đề củi_lửa .,2
mắc đ t quá,1
dụ má,1
"lê tấn tài vì tao thấy mày là khỉ đầu chó lên tao mới chửi , nhưng tao đã nhầm , mày là xúc vật thì sao hiểu tiếng người 😂 vãi",1
"có_thể là do thế_lực thù_địch lợi_dụng những hôm đêm_tối đã ra đào_bới bờ kè , khiến cho bờ kè bị sạt_lở . đây là 1 trong những chiêu trò kích_động người dân của bè_lũ phản_động . 3",2
phát_triển không kinh_tế toàn thuế với phạt,1
quá_đáng cực_kì,0
tài bọn ranh_con riết cứ như armu chán ghê,2
🥰,0
cô giàu thật thì cô nên giúp người khó_khăn đi đừng chửi m . n nv nữa,0
chị có chimmmm không . . sao nhìn gớm gớm . .,1
con co rona dau mà hỏng tap vo coi mo di_nay vun on,2
"chinh phu viet nam cho ong ve_dan viet nam cung thu tieu ong , , amen , amen . amen ,",0
"đu me giau con tham_lam bi găt la đung rôi , đu me mây luc đâu nghe lơi no chưi hêt ngưoi nay đên ngưoi kia , ham tiên bi lưa gat rôi chưi con ba vang ngoc",2
có loại bút nào to hơn không ad ?,0
khi nào có link nhớ gửi nha anh 3 😀,0
chúng_ta xây_dựng gần xong cnxh rồi hoan_hô,0
djtmenhaong 🤬 🤬,2
hải bảo rùi thà nghèo mà yên bình còn hơn giàu mà bất_ổn . tao buồn ỉa quá !,1
nhớ nhà tiên_tri trần dần quá ạ . chúc mọi người sức_khỏe .,0
võ minh hiếu xin video bạn ơi,0
ai cũng hiểu chỉ có một người không hiểuuuu là add,1
chúc_mừng ngày nhà_giáo muộn anh ba,0
thế_mà giam một người hđh không năm 18 đủ bằng_chứng ngược_đời 😭 😡,0
nhờ nó tố_cáo mà khỏi thằng thắc_mắc thằng nào là ai mặt heo 😃 😃,1
nghĩ mà nó chán ! !,0
ý là tháng kiếm 7 8tr chỉ để cho con ăn tôm_hùm và cua hoàng đế thôi . còn số tiền còn lại không kể hết,0
"hàn nỏ ngen tỵ quan_hệ việt nam vởi triều_tiên , nênnnn không cỏ cách nào nữa bịa chuyện còn mỗi thù đưa quân sang diết hại người dân vô_tội viêt nam . thì nên suy ngĩ vì việt nam không trả_thù là đã may lẳm rồi",0
nguyễn minh hiếu kế_hoạch mà ông 😂 😂,0
huỳnh châu chết cdm thầy rồi,2
con nay da vo mat no cho đa,2
cái nào không bao_che cho nhau được là lôi bệnh tâm_thần ra làm lá che_chắn để chối tội vậy là tưởng như căn_bệnh hiểm_nghèo đối_với dân đen nhưng là một cái phao để cứu cho những tên cs .,2
vậy_mà bảo hay 😌,0
bảo my add cái coi 😒,0
cứ tưởng quốc_sư hy_sinh rồi,0
nặng lắm r,0
đôngggg công_an là địt cụ m ngủ đi,2
dăm 3 đồ yêu,0
giờ thì đếnn lượt đế_quốc mẽo bất_ổnn . tất_cả đều có_nnhânn có quả hết,0
phương minn giống nhau đến thế haha . nhạc nhẽo nghe như cc,2
không có một thứ chủ_nghĩa nào mà_lại tàn_phá đất_nước và con_người như chủ_nghĩa này . các bạn trẻ hãy luôn kiềm_chế mình để sau mỗi cuộc hân_hoan về bóng_đá thì lại đem đau_thương về gia_đình của mình lâu_dài .,2
đặng cổ anh vy,0
ngửi cho tỉnh đi 3 gòa,1
nghe rất hư trúc nhưng lại là mộ dung phục,0
nghe rất lí mạc sầu nhưng lại rất cô cô,1
trần duy có ai ăn sam lúc sinh ra không à,0
from mixi with love 💜,0
cô hoèn acp cháu với,0
chỉnh lại ông bô . xe với trả cộ vl ẩu,1
phan bội nhi nhớ nha,0
từ khi này rùa chết ! ghế con khó ong nào ngòi yên ! !,0
rất đâu nồi . 21h đến 6h sáng hôm thì đi cả thế nhỉ,0
mọi người bây_giờ có ý_thức bảo_vệ sức_khỏe của bản_thân bằng cách béo_khỏe mỗi ngày,0
mẹ ơi khẩu nghiệp bà bà chửi việt nam nhận_xét nghe,0
nnhìnn giốnng váy què của tripu,1
nhung be cười sắp đến nhà r,0
có bạn nào đang thấy lạnh không ! !,0
nguyen van_giang thắng tới nơi sủa bậy vl,1
"kha c sa n không co kha c thi tra lương vơ mô m ak , co kha ch sa n pha i đo ng cư a_vi không tra nô i tiê n lương cho nv rô i .",0
m không cô_đơn đâu . fan đông thì top 1 là bth,0
tộc_trưởng gánh team v,0
vài năm nữa đi ỉa chúng_nó cũngggg bắt xin phép,1
thế chốt lại các cháu có được nghỉ không ạ,0
nghiệp bê đê nặng lắm r má ơi,2
"đọc thì cũng thấm , cũng hiểu cái ý của bài viết . . nhưng ngôn_từ hình_như quá nặng_nề",0
khẩu s686 kia để làm gì thế v,0
im mẹ đi thằng mặt lon !,1
lũ bò đỏ trong bình_luận không có giáo_dụcccc .,2
akai . dan ở gần kho dằn long bình,0
chưa sáng_mắt đâu còn nhiều nữa cứ từ từ mà hưởng_thụ với chế_độ lũ cướp 🤭 🤭,1
không thich việt nam thì cút sang campuchia mà sống dlv biết cho,2
"đánh chết cụ mấy tg nhà_báo đó đi , láo lz , nta đéo cho còn cố vào tự_ý hành_động , địt_mẹ mấy tg nhà_báo tốt_nghiệp ttgdtx thì có quy_củ đb j , đánh chết mẹ nó đi",1
may là thế_giới cho lão vẫn còn chút lương_tri,0
cảnh_sát giựt tiền_cảnh_sát giao_thông,1
như buồi thầy ạ,2
"một dân_tộc vô_cùng oanh_liệt , đã tồn_tại 2300 năm là ba tư , nhưng năm 1979 lại đi cửa_ngõ bước ngoặc của dân_tộc , năm 2026 đang ở vào nào đây ?",0
sena cũng có có tuổi nhưng tiuooir lôn,2
mía sâu có đốt nhà dột có nơi ai làm gì nói đàn hoàn mày chửi hết quơ đũa hết vậy mới xin_lỗi lại cả cộng_đồng bây_giờ chửi tiếp bó_tay .,2
"quản_trị no i đu ng , co n như ng thă ng pha n ba c ơ đây toa n la lu vô ho c no i la m đe_o gi",2
đào nhắn_tin m thấy t dễ_thương k . ngày mô cũng làm cánh hoa anh_đào rơi 😪 😪,0
trên thế_giới làm gì có_nhân_quyền mà họp khi mà chủ_nghĩa nước_lớn luôn bắt_nạt nước yếu,0
"má chị chết để lại 100 cây dzàng , chị giào luôn 😂 😂",0
ngô tấn hưng ông đang nâng trình thầy ba hay kéo_trình duke xuống vậy 😂 😂,0
vl cô 3 vàng_ngọc giới_tính gì vậy,1
"loại này nên bắn , đéo cần bịnh hay không .",1
trang s em kìa . việc nhẹ lương cao,0
sang vũ hán mà ở cho đợ ngột_ngạt 😒,2
cho vào túi nilon thả trôi_sông chứ cách_ly làm gì tốn chi_phí nhà_nước,1
ba bá bẩn_thỉu,2
cố lên thầy,0
"thầy lồn dơ cái sủa được , yêu thầy 3",1
ở việt nam án chính_trị với kinh_tế tù đi chỉ thiếu mỗi tắm biển còn nhìn sang tổng_thống hàn quốc đi tù có cái đệm nằm cao hơn 5cm so với tù_nhân khác thì dân biểu_tình ngay rồi phải nằm đệm như tù_nhân khác,0
nguyễn đăng khoa thg học_trò l này,0
"vậy_mà mày nói tiếng vn , đẻ ra tại việt nam đấy quản_trị chó à",2
link đâu con_mẹ m,1
nhi nhi bạn có vấn_đề về quang_học ak . con này là con mực nhé,2
chỉ biết cười,0
abe đang ở hn nha anh_em 😂 😂,0
vàng_ngọc cô 3 vl giới_tính gì vậy,1
chào cứng v,0
"đg hoảng_loạn , sẽ bị hoang_tưởng cho mà xem",0
mồ tổ cha bọn nó làm_trò_hề với dân . . một bè lủ hành dân để làm moi tiền dân . .,1
mày lúc đó oai lắm mà,1
tren xuong toan lu cuop suc sanh cuop het taiiii san dan ngheo lu suc vat chet xuong 18 dia nguc luat nhan qua không chua 1 ai het,2
những thành_phần không muốn sống thì chết cũng không có gì lạ,0
ông im mẹ mồm đi . 2010 lần đầu_tiên tôi xem ông tiên_triiii năm mão nước việt đổi cờ . . 10 năm sau cờ mới vẫn chả thấy đâu mà chỉ thấy việt_nam chúng_tao ngày_càng hùng_mạnh .,1
hữu tân nguyễn thử rồi làm chuyến xuyên việt bạn ơi,0
"lạ nhỉ , không biết ở đâu mà còn ngu_ngốc như_vậy",1
lủ vl ảng cộng_sản cũng là một bịnh thần_kinh ác_hiểm cho dân_tộc việt nam !,2
cảnh_sát giựt tiền_cảnh_sát giao_thông !,1
"nhà m có truyền_thống p . đ hả ? . không , nội ngoại t đều tham_gia cm , có mình t p . đ thôi 😌",1
chả sao các anh ạ bọn em vẫn ở đây cơ_mà chả giải lần này thì giải lần khác chả năm này thì năm khác các anh vẫn cầm chuột vẫn ôm bàn_phím là bọn em vui rồi,0
"nhuc quá may sự oai_phong cua mày dau , dám chơi dám chiu sợ gi , tổng_tài co len !!!",1
nha tiên_tri vu trụ chắc biết ngày nào ông nhiên covid19 và khi nào ông chết không,0
"anh tôi nói hợp_lí vl , nghe hơi võ_lâm nhưng lại rất kiếm_hiệp",0
thủy_tạ cho mình hỏi này uốn kiểu gì vậy bạn ơi ? ?,0
"bầu với bán rất hoành tá_tràng , chưa ráo ghế luân_chuyển , bổ_nhiệm vị_trí khácccc , mà hay nhất là cán_bộ mình rất giỏi , nhạc nào cũng nhẩy được , chẳng cần đúng chuyên_môn điều_hành được tất",1
ê idol m đellll được pak liên_tiếp nên cay hay j,1
866446651,0
tiên_tri gi gọi là tri thần_kinh,1
học_trò_cười,2
còn nhiều ma chưa thông kê hết thôi,0
ai lớp du chu cà mo 🤣,0
"đúng rồi , ngu đeo vàng nó chặt tay thì chết chứ còn gì nữa . dạo này thời_tiết xấu , trúng_gió độc chết là bình_thường mà . cộng_sản nghèo chỉ có tiền ăn bánh_mì , không có tiền làm tường chắn gió , dễ trúng_phong lắm . mà quan có bao h tham_nhũng , toàn bị dân ép phải nhận tiền chứ quan thanh_liêm lắm . 1 thanh_niên yêu nước yêu đảng cho hay",2
dát vàg hat sao mà mắc_vậy,0
ok thầy nha,0
đm tố_chất,1
"thế mới thấy ở dưới thôn_xóm đã ăn lai 1.0 rùi , càng lên cao thì càng tăng theo cấp số_nhân_thế_nào đây từ thôn , phường , chi_hội , hội , quận , tỉnh_thành , trung_ương . . ôi_thôi nó thối đến fat tởm thật .",1
đời cháu đi_tiểu,0
? lôi cc gì bp vàoooo hả cosfan,1
toàn bọn vô công rồi nghề ngồi sủa ăn lương tháng chứ vinh_quang gì ? bản_thân hiểu rõ hơn ai hết nhưng vì đồng_tiền bát gạo nên vẫn cứ đi cắn sủa vậy đó . tôi chỉ quan_tâm_sự_thật chứ mấy loại này riết chán chẳng thèm phản_biện 😩,2
à trung lambor,0
thần_kinh_tọaaaa,1
"ngài hổ đã giác_ngộ chân_lý dân_tộc hay sao mà nay nói hay thế đoàn_kết dân_tộc là trên hết , không phân_biệt đảng_phái chính_trị , tôn_giáo ! hiện_giờ ảng cộng_sản đang lãnh_đạo đất_nước rất tốt , đó là sự_thật và là lịch_sử không_thể chối_cãi !",0
phạt nặng là thế_nào . bắn bỏ_mẹ nó đi . xem_chừng nó có âm_mưu đó !,2
dang khoa nguyen đã bảo nói_nhỏ thôi không nghe . ông thấy mấy đứa tự nhu c vào sủa chưa,1
ô này xin làm lảnh đạo chỉ . thù_lao 1 1 năm đở tốn lắm đó nhe nhận,1
"tổng_bí nói 1 đằng chán thằng thủ t thì làm 1 nẻo , ,",2
thg nào nhập à tôi vậy,0
thoại trần rầu là clj ? ? d ? ?,0
hìnnh_nnhư việt_nnam cũnng nnằm tronng các nnước nnhânn_quyềnn kém nnữa thì phải 🤣,2
"cai kenh xam lol , phong vien nhu cc , tien tri dien khung , toan la 1 lu virut",2
lũ bò tin rằng coi pháo_bông tốt hơn xây tượng_đài . . rồi xem bóng_đá lại hừng_hực khí_thế hưng_phấn hơn gấp mấy lần pháo_bông . . cuối_cùng thì lôi thằng nát ngây_ngô vào chơi đồ . . xong cả đám cười ngặt ngẹo happy rất nồi ! đất_nước lạc_quan lạ cmn lùng . .,2
tôi ma biết cong tu kinh_doanh cai gi thi tay chay san pham do . that xau_ho,2
"họ coi_trọng cái sĩ của họ , thực_ra nó là sĩ_diện , còn thực_tế họ là lu ăn cháo đá bát , thuong cảm cho họ , có não cũng nhu không",1
"le viet anh nếu nhà t có người bị thì sẽ xung_phong đi cách_ly chứ không để lâu ngày đâu mà bị lm sao cả , chỉ có mấy loại cm trốn cách_ly không chữa kịp mới chết thôi , loại như cm thì nên chết sớm không lại lây ra cộng_đồng",2
em sẽ sub cho abe kênh mới yên_tâm nha_abe,0
cònnnn đó nó bị nứng lồn rồi nên nó chọc người_ta,1
"nhà_báo bbc cố_ý khiêu_khích để bị bắt , để làm màu , để dư_luận quan_tâm . tin bbc ở việt nam bây_giờ chả có tý gram nào .",0
th im mấy không mồm đi xàm,1
thầy . cười xạo 🙂,1
à xamlol qua !,1
kia là bức tường toàn súng_ống đằng sau camera stream,0
toàn tội_phạm nếu cho nó tự_do sẽ ra sao ? và nếu chúngggg hoạt_động gián_điệp và cấu_kết những thành_phần 3 càng nội_địa thì thế_nào ?,0
"cave chịch được tiền , làm thiếp bị chịch free rồi còn được đè đầu cưỡi_cổ nữa :))",1
"bố trẻ cứ tưởng qu ở việt_nam , như",0
bao_giờ tới phóng diên rfa bị bắt nốt để mở tiệc ăn_mừng nè ! !,1
toàn giáo_án máu lồn chảy ngược,2
tịch an đời thằng cầu_thủ ở việt_nam mà xuống phong_độ là coi như ăn lz . kk,1
mỗi nngười 1 cônng_việc . . dm thằnng đănng bài nngu đéo trịu được,1
thầy đang gập cơ bụng hả thầy,0
già_đời rồi mà vẫn còn non và xanh lắm,1
yêu cái db tốt nhất không yêu,1
mấy chú như thường thế có cái mỏ giống nhau nhỉ,0
hoàn đình dịch_vọng,0
giống thật_sự anh ưi,0
thầy lúc_nào chả khổ 😂 😂,0
sao mấy con này không thấy stt chó dư_luận viên vào ẳng nhỉ ?,1
tên bài hát còn trẻ trâu hơn cả t nhé ! cười vl 😁,1
chi ba vang that không so lua . chi ba giup e . khoa cai mieng con ho xuan huong o viet nam không biết no được bao nhieu tien ma si nhuc con người_ta 1 cach kinh tom,2
chi chuoi hay đo chi e ung hô chi trieu like,0
"phố xx ở 🥹 tôn_chỉ nhận khách nhật hàn , chê khoai đông lào . lê_thánh",2
mình học theo dị nha hai sấy an diamond hien ma cu pon,0
bọn 3 tuột quần và bọn ccđ lúc này chui đi đâu mất mà không nghe thấy chúng sủa vậy anh_vũ hoàng lân ? hay_là chúa rước bọn chúng xuống địa_ngục hết rồi ?,2
mày biết tại_sao không thằng ngu vì đứng đấy ngăn_ngừa phòng_chống hiệu_quả nhất cái loại ngu_dốt như mày nên học lại đi đã không hiểu ý người khác đã vào bình_luận người_ta chửi cho nhục mặt lắm thân còn tao chưa nói gì là văn_hoá hay không văn_hoá tao đang muốn nói ý_thức của các ông say rượu khi tham_gia giao_thông,1
con hơn cha là nhà có nóc 😂,0
thủ_tướng lương nghe bảo tầm 15tr 1 tháng . . 10 căn nhà . . căn cấp 4 xây sơ xài ở quê giờ cũng 300tr là ít . 10 căn cho 3 tỷ đi . lương thủ_tướng 1 năm 180tr . cho là ông ta không xài gì đi vì nhà_xe . cơm_nước đảng lo . . vậy chắc phải làm thủ_tướng gần,2
hòn ngọc viễn đôngggg óc chó chó ạ 3,1
coppy anh3 clmm tao rip chet me may,2
do dat uống nc chân đi anh 😊 😀,0
may không . nhuc ma may con lay chim nua nhuc qua . biết,1
phương minn nhìu đứa nó lạ loz vậy á . . dở thì người_ta chê . . thật_sự đéo thể_nào nge nổi nhạc jack . . tụi mày cứ khen nó hoài nó chả thể_nào tốt lên được đâu,1
kk,0
